### STRATEGIC INQUIRY FOR AI ARCHITECT TEACHER ###
Please analyze the attached 500-candle data slice and provide insights on the following:

1. MARKET SELECTION: Looking at NQ vs ES momentum here, how would you mathematically decide which one to favor for a LONG position?
2. EXECUTION REALISM: For these 1-minute wicks, is a 'Limit' order at the signal price realistic, or should I simulate a 'touch-through' rule?
3. PROFIT PROTECTION: Based on the tech reversals in this NQ sample, would a static 2:1 RR suffice, or is an adaptive 'momentum squeeze' trailing stop required?
4. SIGNAL FILTERING: What 15-minute trend or institutional context would you overlay to filter out the false entries seen in this 1-minute data?

==================================================

RAW NASDAQ (NQ) DATA - LAST 500 MINS:
Datetime,close,high,low,open,volume,ticker
2026-02-13 06:22:00+00:00,24698.75,24718.75,24698.25,24718.75,187,NQ
2026-02-13 06:23:00+00:00,24704.75,24706.0,24698.25,24700.75,137,NQ
2026-02-13 06:24:00+00:00,24702.0,24707.5,24699.25,24706.75,120,NQ
2026-02-13 06:25:00+00:00,24689.25,24704.5,24685.0,24702.75,322,NQ
2026-02-13 06:26:00+00:00,24685.0,24690.0,24677.5,24689.5,339,NQ
2026-02-13 06:27:00+00:00,24685.5,24692.75,24684.5,24685.5,165,NQ
2026-02-13 06:28:00+00:00,24683.25,24689.5,24682.0,24684.75,105,NQ
2026-02-13 06:29:00+00:00,24686.5,24686.75,24680.0,24682.5,111,NQ
2026-02-13 06:30:00+00:00,24671.25,24688.5,24668.5,24686.75,254,NQ
2026-02-13 06:31:00+00:00,24679.5,24680.0,24666.5,24671.0,203,NQ
2026-02-13 06:32:00+00:00,24664.25,24680.25,24661.75,24678.25,282,NQ
2026-02-13 06:33:00+00:00,24671.5,24673.75,24660.0,24664.5,218,NQ
2026-02-13 06:34:00+00:00,24676.75,24681.75,24669.0,24671.5,163,NQ
2026-02-13 06:35:00+00:00,24664.0,24679.0,24662.75,24678.0,132,NQ
2026-02-13 06:36:00+00:00,24653.0,24664.25,24652.25,24663.0,255,NQ
2026-02-13 06:37:00+00:00,24647.25,24658.25,24642.25,24653.25,294,NQ
2026-02-13 06:38:00+00:00,24650.5,24656.75,24646.5,24647.75,200,NQ
2026-02-13 06:39:00+00:00,24657.0,24661.5,24649.0,24650.5,213,NQ
2026-02-13 06:40:00+00:00,24658.75,24663.75,24653.0,24657.0,184,NQ
2026-02-13 06:41:00+00:00,24665.25,24666.0,24658.25,24659.0,164,NQ
2026-02-13 06:42:00+00:00,24653.75,24667.0,24653.25,24665.5,184,NQ
2026-02-13 06:43:00+00:00,24666.5,24668.25,24653.0,24654.0,97,NQ
2026-02-13 06:44:00+00:00,24664.25,24666.0,24659.25,24666.0,77,NQ
2026-02-13 06:45:00+00:00,24659.75,24667.75,24656.5,24665.5,159,NQ
2026-02-13 06:46:00+00:00,24679.5,24681.5,24660.0,24660.0,184,NQ
2026-02-13 06:47:00+00:00,24668.25,24683.5,24666.75,24679.5,85,NQ
2026-02-13 06:48:00+00:00,24679.25,24682.25,24664.0,24669.5,174,NQ
2026-02-13 06:49:00+00:00,24683.0,24685.0,24678.25,24679.25,118,NQ
2026-02-13 06:50:00+00:00,24698.0,24698.25,24683.75,24683.75,135,NQ
2026-02-13 06:51:00+00:00,24699.25,24701.75,24696.0,24698.5,126,NQ
2026-02-13 06:52:00+00:00,24705.25,24707.25,24699.0,24699.0,122,NQ
2026-02-13 06:53:00+00:00,24705.75,24709.5,24705.25,24705.75,97,NQ
2026-02-13 06:54:00+00:00,24708.0,24708.0,24703.25,24706.75,79,NQ
2026-02-13 06:55:00+00:00,24711.75,24714.5,24707.75,24708.25,110,NQ
2026-02-13 06:56:00+00:00,24715.25,24720.0,24711.5,24712.0,127,NQ
2026-02-13 06:57:00+00:00,24722.0,24724.5,24713.25,24715.75,122,NQ
2026-02-13 06:58:00+00:00,24717.75,24722.5,24715.5,24721.75,111,NQ
2026-02-13 06:59:00+00:00,24714.25,24720.25,24705.75,24718.5,231,NQ
2026-02-13 07:00:00+00:00,24743.25,24744.25,24713.5,24713.5,541,NQ
2026-02-13 07:01:00+00:00,24735.25,24743.75,24727.75,24743.0,296,NQ
2026-02-13 07:02:00+00:00,24726.75,24737.75,24725.5,24735.0,202,NQ
2026-02-13 07:03:00+00:00,24725.5,24732.25,24722.0,24727.25,151,NQ
2026-02-13 07:04:00+00:00,24719.5,24727.75,24715.5,24725.5,207,NQ
2026-02-13 07:05:00+00:00,24716.0,24723.75,24716.0,24719.5,95,NQ
2026-02-13 07:06:00+00:00,24724.75,24726.5,24711.25,24717.5,139,NQ
2026-02-13 07:07:00+00:00,24731.0,24731.0,24719.5,24723.5,187,NQ
2026-02-13 07:08:00+00:00,24734.0,24740.0,24730.25,24732.0,187,NQ
2026-02-13 07:09:00+00:00,24736.0,24736.5,24726.25,24733.25,96,NQ
2026-02-13 07:10:00+00:00,24740.0,24740.25,24729.25,24737.25,131,NQ
2026-02-13 07:11:00+00:00,24737.25,24742.0,24736.5,24740.75,66,NQ
2026-02-13 07:12:00+00:00,24742.0,24744.75,24733.5,24738.0,158,NQ
2026-02-13 07:13:00+00:00,24739.0,24743.25,24737.0,24743.25,87,NQ
2026-02-13 07:14:00+00:00,24736.0,24744.5,24733.75,24738.0,179,NQ
2026-02-13 07:15:00+00:00,24738.25,24743.0,24734.75,24736.0,106,NQ
2026-02-13 07:16:00+00:00,24742.0,24749.5,24738.0,24738.0,284,NQ
2026-02-13 07:17:00+00:00,24755.25,24758.0,24742.75,24743.0,237,NQ
2026-02-13 07:18:00+00:00,24747.25,24757.75,24746.25,24756.5,135,NQ
2026-02-13 07:19:00+00:00,24751.5,24752.25,24747.75,24748.5,81,NQ
2026-02-13 07:20:00+00:00,24751.25,24751.75,24743.25,24751.5,64,NQ
2026-02-13 07:21:00+00:00,24751.75,24759.0,24750.75,24752.0,204,NQ
2026-02-13 07:22:00+00:00,24748.5,24751.75,24747.25,24750.75,63,NQ
2026-02-13 07:23:00+00:00,24747.0,24751.0,24744.5,24747.0,72,NQ
2026-02-13 07:24:00+00:00,24757.25,24758.75,24749.0,24749.25,49,NQ
2026-02-13 07:25:00+00:00,24744.75,24762.25,24743.5,24759.0,171,NQ
2026-02-13 07:26:00+00:00,24749.25,24750.0,24744.0,24744.25,98,NQ
2026-02-13 07:27:00+00:00,24746.25,24750.25,24742.25,24749.0,93,NQ
2026-02-13 07:28:00+00:00,24739.25,24746.5,24739.25,24746.25,55,NQ
2026-02-13 07:29:00+00:00,24738.5,24743.0,24738.25,24739.0,73,NQ
2026-02-13 07:30:00+00:00,24736.75,24745.75,24732.75,24739.0,176,NQ
2026-02-13 07:31:00+00:00,24741.25,24743.25,24736.5,24736.75,41,NQ
2026-02-13 07:32:00+00:00,24740.25,24743.75,24738.75,24741.75,54,NQ
2026-02-13 07:33:00+00:00,24734.75,24739.75,24734.75,24738.5,32,NQ
2026-02-13 07:34:00+00:00,24743.5,24747.0,24728.0,24734.75,211,NQ
2026-02-13 07:35:00+00:00,24736.75,24744.75,24732.75,24742.25,236,NQ
2026-02-13 07:36:00+00:00,24732.5,24739.0,24729.75,24737.0,111,NQ
2026-02-13 07:37:00+00:00,24727.0,24736.0,24726.25,24731.5,115,NQ
2026-02-13 07:38:00+00:00,24730.75,24730.75,24719.5,24726.25,139,NQ
2026-02-13 07:39:00+00:00,24725.75,24735.0,24724.5,24732.25,160,NQ
2026-02-13 07:40:00+00:00,24721.0,24726.75,24721.0,24724.5,60,NQ
2026-02-13 07:41:00+00:00,24726.25,24726.75,24722.0,24722.75,75,NQ
2026-02-13 07:42:00+00:00,24732.0,24733.5,24725.0,24725.5,104,NQ
2026-02-13 07:43:00+00:00,24726.25,24733.0,24726.0,24730.75,69,NQ
2026-02-13 07:44:00+00:00,24726.75,24732.0,24725.75,24726.25,104,NQ
2026-02-13 07:45:00+00:00,24727.0,24729.75,24723.0,24727.75,84,NQ
2026-02-13 07:46:00+00:00,24727.5,24730.75,24725.0,24727.75,89,NQ
2026-02-13 07:47:00+00:00,24727.75,24730.75,24726.25,24728.25,17,NQ
2026-02-13 07:48:00+00:00,24728.0,24734.5,24723.5,24727.75,80,NQ
2026-02-13 07:49:00+00:00,24727.0,24731.75,24727.0,24729.25,38,NQ
2026-02-13 07:50:00+00:00,24722.75,24728.75,24717.5,24728.0,137,NQ
2026-02-13 07:51:00+00:00,24715.0,24722.75,24715.0,24722.75,67,NQ
2026-02-13 07:52:00+00:00,24720.25,24721.25,24715.0,24715.75,65,NQ
2026-02-13 07:53:00+00:00,24718.5,24720.25,24715.25,24719.25,53,NQ
2026-02-13 07:54:00+00:00,24739.0,24740.5,24720.0,24720.0,185,NQ
2026-02-13 07:55:00+00:00,24732.0,24738.25,24729.25,24738.25,133,NQ
2026-02-13 07:56:00+00:00,24738.5,24740.25,24731.75,24731.75,132,NQ
2026-02-13 07:57:00+00:00,24729.5,24739.25,24729.5,24739.25,44,NQ
2026-02-13 07:58:00+00:00,24748.25,24748.5,24730.0,24730.25,128,NQ
2026-02-13 07:59:00+00:00,24747.0,24750.5,24741.0,24748.5,193,NQ
2026-02-13 08:00:00+00:00,24748.5,24754.5,24742.75,24746.75,269,NQ
2026-02-13 08:01:00+00:00,24735.25,24748.75,24734.25,24747.0,256,NQ
2026-02-13 08:02:00+00:00,24729.0,24736.75,24723.25,24735.0,254,NQ
2026-02-13 08:03:00+00:00,24749.25,24750.0,24729.0,24730.0,248,NQ
2026-02-13 08:04:00+00:00,24755.5,24757.0,24746.25,24750.75,241,NQ
2026-02-13 08:05:00+00:00,24767.25,24767.25,24750.0,24757.75,607,NQ
2026-02-13 08:06:00+00:00,24766.75,24769.25,24761.75,24766.5,211,NQ
2026-02-13 08:07:00+00:00,24772.75,24776.0,24763.5,24767.5,225,NQ
2026-02-13 08:08:00+00:00,24763.0,24771.0,24757.75,24771.0,218,NQ
2026-02-13 08:09:00+00:00,24766.5,24769.75,24755.25,24762.75,198,NQ
2026-02-13 08:10:00+00:00,24763.75,24769.5,24751.0,24767.0,215,NQ
2026-02-13 08:11:00+00:00,24760.5,24764.25,24756.75,24762.75,104,NQ
2026-02-13 08:12:00+00:00,24761.25,24764.25,24752.75,24760.5,230,NQ
2026-02-13 08:13:00+00:00,24742.0,24763.5,24738.5,24761.5,299,NQ
2026-02-13 08:14:00+00:00,24732.25,24742.75,24729.0,24740.75,251,NQ
2026-02-13 08:15:00+00:00,24727.25,24737.75,24725.75,24732.25,185,NQ
2026-02-13 08:16:00+00:00,24712.0,24727.0,24703.5,24727.0,499,NQ
2026-02-13 08:17:00+00:00,24683.25,24712.0,24683.0,24710.75,429,NQ
2026-02-13 08:18:00+00:00,24686.0,24698.75,24682.0,24684.25,401,NQ
2026-02-13 08:19:00+00:00,24682.25,24691.0,24675.0,24688.5,425,NQ
2026-02-13 08:20:00+00:00,24684.0,24690.75,24678.75,24682.75,242,NQ
2026-02-13 08:21:00+00:00,24701.5,24706.5,24682.5,24683.5,278,NQ
2026-02-13 08:22:00+00:00,24710.75,24713.0,24700.75,24701.5,148,NQ
2026-02-13 08:23:00+00:00,24718.75,24722.5,24709.0,24712.25,224,NQ
2026-02-13 08:24:00+00:00,24721.75,24722.5,24708.25,24720.0,231,NQ
2026-02-13 08:25:00+00:00,24743.0,24745.75,24722.0,24722.5,255,NQ
2026-02-13 08:26:00+00:00,24738.75,24748.0,24736.25,24744.25,235,NQ
2026-02-13 08:27:00+00:00,24740.25,24745.75,24733.5,24738.5,169,NQ
2026-02-13 08:28:00+00:00,24743.25,24748.0,24737.75,24742.25,196,NQ
2026-02-13 08:29:00+00:00,24744.75,24746.0,24741.0,24744.25,77,NQ
2026-02-13 08:30:00+00:00,24733.25,24747.0,24732.25,24743.0,164,NQ
2026-02-13 08:31:00+00:00,24743.75,24746.0,24725.0,24732.75,196,NQ
2026-02-13 08:32:00+00:00,24744.75,24752.25,24741.5,24746.0,157,NQ
2026-02-13 08:33:00+00:00,24754.25,24760.5,24744.5,24744.5,220,NQ
2026-02-13 08:34:00+00:00,24752.5,24758.0,24750.5,24758.0,90,NQ
2026-02-13 08:35:00+00:00,24755.0,24756.75,24747.0,24754.0,83,NQ
2026-02-13 08:36:00+00:00,24735.5,24756.5,24735.0,24756.5,144,NQ
2026-02-13 08:37:00+00:00,24735.75,24741.0,24733.75,24734.5,196,NQ
2026-02-13 08:38:00+00:00,24724.5,24736.0,24724.0,24733.75,145,NQ
2026-02-13 08:39:00+00:00,24724.25,24730.75,24716.0,24724.75,159,NQ
2026-02-13 08:40:00+00:00,24729.5,24732.5,24723.5,24724.5,178,NQ
2026-02-13 08:41:00+00:00,24734.5,24739.75,24730.75,24730.75,135,NQ
2026-02-13 08:42:00+00:00,24732.0,24737.0,24721.25,24733.5,157,NQ
2026-02-13 08:43:00+00:00,24746.0,24747.0,24732.75,24733.75,139,NQ
2026-02-13 08:44:00+00:00,24747.75,24752.25,24744.0,24745.25,125,NQ
2026-02-13 08:45:00+00:00,24762.25,24764.0,24750.0,24750.0,235,NQ
2026-02-13 08:46:00+00:00,24768.25,24772.0,24757.75,24762.0,249,NQ
2026-02-13 08:47:00+00:00,24771.0,24771.0,24759.75,24770.25,131,NQ
2026-02-13 08:48:00+00:00,24772.75,24777.25,24769.5,24770.25,183,NQ
2026-02-13 08:49:00+00:00,24768.5,24774.25,24765.0,24773.0,169,NQ
2026-02-13 08:50:00+00:00,24783.75,24785.5,24769.25,24769.25,232,NQ
2026-02-13 08:51:00+00:00,24777.25,24783.25,24773.0,24783.0,186,NQ
2026-02-13 08:52:00+00:00,24767.75,24776.75,24765.25,24776.75,175,NQ
2026-02-13 08:53:00+00:00,24774.75,24777.0,24764.25,24767.25,145,NQ
2026-02-13 08:54:00+00:00,24775.5,24780.0,24773.75,24775.25,146,NQ
2026-02-13 08:55:00+00:00,24772.5,24777.0,24770.5,24776.5,125,NQ
2026-02-13 08:56:00+00:00,24772.0,24777.0,24770.5,24773.75,129,NQ
2026-02-13 08:57:00+00:00,24772.0,24780.0,24771.5,24772.0,80,NQ
2026-02-13 08:58:00+00:00,24775.25,24776.75,24771.25,24772.75,87,NQ
2026-02-13 08:59:00+00:00,24775.25,24775.5,24765.5,24772.75,150,NQ
2026-02-13 09:00:00+00:00,24772.5,24778.25,24767.75,24775.5,273,NQ
2026-02-13 09:01:00+00:00,24759.0,24772.25,24759.0,24772.25,124,NQ
2026-02-13 09:02:00+00:00,24744.25,24761.75,24743.0,24759.5,306,NQ
2026-02-13 09:03:00+00:00,24739.25,24746.0,24735.75,24743.0,154,NQ
2026-02-13 09:04:00+00:00,24734.5,24739.0,24732.0,24738.25,123,NQ
2026-02-13 09:05:00+00:00,24740.25,24749.25,24733.5,24735.0,175,NQ
2026-02-13 09:06:00+00:00,24742.75,24745.5,24733.25,24739.0,152,NQ
2026-02-13 09:07:00+00:00,24748.5,24756.75,24743.75,24745.0,187,NQ
2026-02-13 09:08:00+00:00,24758.0,24760.0,24741.25,24748.5,225,NQ
2026-02-13 09:09:00+00:00,24764.0,24769.0,24756.5,24760.25,144,NQ
2026-02-13 09:10:00+00:00,24766.25,24770.0,24759.5,24764.25,105,NQ
2026-02-13 09:11:00+00:00,24772.5,24775.0,24760.75,24764.25,109,NQ
2026-02-13 09:12:00+00:00,24776.5,24779.25,24771.75,24772.0,87,NQ
2026-02-13 09:13:00+00:00,24766.75,24774.75,24766.5,24774.75,142,NQ
2026-02-13 09:14:00+00:00,24756.75,24768.5,24754.5,24767.75,84,NQ
2026-02-13 09:15:00+00:00,24761.5,24763.25,24754.5,24755.25,62,NQ
2026-02-13 09:16:00+00:00,24776.5,24786.75,24762.75,24762.75,226,NQ
2026-02-13 09:17:00+00:00,24779.75,24782.75,24771.75,24776.75,126,NQ
2026-02-13 09:18:00+00:00,24784.0,24787.5,24779.25,24780.75,147,NQ
2026-02-13 09:19:00+00:00,24785.75,24788.25,24782.0,24783.5,90,NQ
2026-02-13 09:20:00+00:00,24784.25,24794.0,24783.25,24786.0,176,NQ
2026-02-13 09:21:00+00:00,24794.5,24796.25,24784.0,24784.75,184,NQ
2026-02-13 09:22:00+00:00,24790.25,24794.75,24788.25,24794.75,111,NQ
2026-02-13 09:23:00+00:00,24791.5,24794.25,24784.75,24790.75,184,NQ
2026-02-13 09:24:00+00:00,24797.5,24804.5,24790.5,24791.0,436,NQ
2026-02-13 09:25:00+00:00,24799.0,24801.5,24795.25,24797.0,127,NQ
2026-02-13 09:26:00+00:00,24805.25,24807.0,24796.75,24798.0,120,NQ
2026-02-13 09:27:00+00:00,24798.5,24805.0,24796.0,24804.0,161,NQ
2026-02-13 09:28:00+00:00,24799.0,24801.5,24797.25,24798.75,89,NQ
2026-02-13 09:29:00+00:00,24795.5,24799.0,24793.0,24797.75,100,NQ
2026-02-13 09:30:00+00:00,24793.0,24795.5,24784.5,24795.5,222,NQ
2026-02-13 09:31:00+00:00,24798.5,24798.5,24787.5,24793.75,196,NQ
2026-02-13 09:32:00+00:00,24801.0,24802.25,24794.25,24797.75,186,NQ


RAW S&P 500 (ES) DATA - LAST 500 MINS:
Datetime,close,high,low,open,volume,ticker
2026-02-13 01:03:00+00:00,6849.75,6850.25,6849.0,6849.25,250,ES
2026-02-13 01:04:00+00:00,6852.5,6852.75,6849.0,6849.5,513,ES
2026-02-13 01:05:00+00:00,6855.0,6855.0,6851.25,6852.5,620,ES
2026-02-13 01:06:00+00:00,6855.0,6856.75,6855.0,6855.0,492,ES
2026-02-13 01:07:00+00:00,6858.0,6858.75,6854.5,6854.75,526,ES
2026-02-13 01:08:00+00:00,6858.0,6859.25,6857.75,6858.25,446,ES
2026-02-13 01:09:00+00:00,6858.0,6858.5,6856.75,6857.75,342,ES
2026-02-13 01:10:00+00:00,6858.25,6858.5,6856.5,6857.75,222,ES
2026-02-13 01:11:00+00:00,6858.75,6859.0,6857.75,6858.25,167,ES
2026-02-13 01:12:00+00:00,6858.75,6859.25,6858.0,6858.5,375,ES
2026-02-13 01:13:00+00:00,6858.75,6859.0,6857.75,6858.75,138,ES
2026-02-13 01:14:00+00:00,6858.5,6859.0,6858.25,6858.75,201,ES
2026-02-13 01:15:00+00:00,6858.75,6860.25,6858.25,6858.25,347,ES
2026-02-13 01:16:00+00:00,6857.75,6859.0,6857.0,6859.0,188,ES
2026-02-13 01:17:00+00:00,6860.5,6860.5,6858.0,6858.0,193,ES
2026-02-13 01:18:00+00:00,6860.0,6860.75,6859.25,6860.75,117,ES
2026-02-13 01:19:00+00:00,6859.25,6860.0,6859.0,6859.75,141,ES
2026-02-13 01:20:00+00:00,6859.25,6859.75,6858.25,6859.0,200,ES
2026-02-13 01:21:00+00:00,6856.25,6859.5,6854.25,6859.5,631,ES
2026-02-13 01:22:00+00:00,6858.5,6858.75,6854.25,6856.25,694,ES
2026-02-13 01:23:00+00:00,6856.0,6859.25,6854.25,6859.25,769,ES
2026-02-13 01:24:00+00:00,6853.75,6856.25,6853.75,6856.0,398,ES
2026-02-13 01:25:00+00:00,6853.75,6856.0,6853.5,6853.75,354,ES
2026-02-13 01:26:00+00:00,6854.0,6854.75,6853.0,6853.5,156,ES
2026-02-13 01:27:00+00:00,6854.75,6855.25,6853.75,6854.0,115,ES
2026-02-13 01:28:00+00:00,6857.5,6857.75,6854.5,6854.5,353,ES
2026-02-13 01:29:00+00:00,6856.75,6858.25,6856.5,6857.75,121,ES
2026-02-13 01:30:00+00:00,6857.75,6858.5,6854.25,6856.5,395,ES
2026-02-13 01:31:00+00:00,6856.75,6858.0,6856.5,6857.5,182,ES
2026-02-13 01:32:00+00:00,6856.5,6857.5,6856.25,6856.5,107,ES
2026-02-13 01:33:00+00:00,6857.75,6858.0,6855.25,6856.25,124,ES
2026-02-13 01:34:00+00:00,6857.75,6858.25,6857.25,6857.5,80,ES
2026-02-13 01:35:00+00:00,6856.25,6858.25,6855.75,6857.5,171,ES
2026-02-13 01:36:00+00:00,6857.5,6858.0,6855.5,6856.0,165,ES
2026-02-13 01:37:00+00:00,6857.0,6857.5,6856.75,6857.25,66,ES
2026-02-13 01:38:00+00:00,6858.25,6859.0,6856.75,6856.75,118,ES
2026-02-13 01:39:00+00:00,6858.5,6859.5,6857.25,6858.25,163,ES
2026-02-13 01:40:00+00:00,6858.5,6859.5,6858.25,6858.5,96,ES
2026-02-13 01:41:00+00:00,6857.25,6859.0,6856.75,6858.5,156,ES
2026-02-13 01:42:00+00:00,6857.5,6858.75,6857.25,6857.25,92,ES
2026-02-13 01:43:00+00:00,6857.75,6858.5,6857.5,6857.5,119,ES
2026-02-13 01:44:00+00:00,6857.25,6857.75,6856.25,6857.5,138,ES
2026-02-13 01:45:00+00:00,6857.0,6857.25,6856.25,6856.75,124,ES
2026-02-13 01:46:00+00:00,6857.5,6857.5,6856.0,6857.0,98,ES
2026-02-13 01:47:00+00:00,6859.25,6859.5,6857.25,6857.5,151,ES
2026-02-13 01:48:00+00:00,6859.0,6859.75,6858.75,6859.0,177,ES
2026-02-13 01:49:00+00:00,6858.75,6859.0,6857.75,6858.75,118,ES
2026-02-13 01:50:00+00:00,6860.25,6860.75,6859.0,6859.0,221,ES
2026-02-13 01:51:00+00:00,6860.0,6861.5,6859.75,6860.5,148,ES
2026-02-13 01:52:00+00:00,6859.0,6860.5,6858.75,6860.0,214,ES
2026-02-13 01:53:00+00:00,6858.5,6859.75,6858.5,6858.75,168,ES
2026-02-13 01:54:00+00:00,6855.5,6858.5,6855.5,6858.5,465,ES
2026-02-13 01:55:00+00:00,6854.5,6856.0,6854.5,6855.5,193,ES
2026-02-13 01:56:00+00:00,6853.25,6854.75,6851.0,6854.75,387,ES
2026-02-13 01:57:00+00:00,6853.25,6853.25,6851.5,6853.0,159,ES
2026-02-13 01:58:00+00:00,6851.75,6853.25,6851.25,6853.0,199,ES
2026-02-13 01:59:00+00:00,6854.5,6855.0,6851.75,6851.75,313,ES
2026-02-13 02:00:00+00:00,6858.75,6858.75,6854.5,6854.5,475,ES
2026-02-13 02:01:00+00:00,6859.5,6860.5,6858.75,6858.75,286,ES
2026-02-13 02:02:00+00:00,6860.25,6860.25,6859.25,6859.5,118,ES
2026-02-13 02:03:00+00:00,6860.25,6862.5,6859.25,6860.25,393,ES
2026-02-13 02:04:00+00:00,6859.75,6860.5,6859.0,6860.25,185,ES
2026-02-13 02:05:00+00:00,6859.5,6860.25,6858.0,6859.25,331,ES
2026-02-13 02:06:00+00:00,6860.5,6860.5,6858.75,6859.75,145,ES
2026-02-13 02:07:00+00:00,6860.75,6861.5,6860.25,6860.5,209,ES
2026-02-13 02:08:00+00:00,6860.75,6861.25,6860.5,6860.75,103,ES
2026-02-13 02:09:00+00:00,6861.25,6861.75,6860.5,6860.75,129,ES
2026-02-13 02:10:00+00:00,6861.25,6861.5,6860.5,6861.5,91,ES
2026-02-13 02:11:00+00:00,6861.75,6862.25,6860.75,6861.25,158,ES
2026-02-13 02:12:00+00:00,6861.25,6862.25,6861.25,6862.0,83,ES
2026-02-13 02:13:00+00:00,6862.0,6862.0,6860.75,6861.25,103,ES
2026-02-13 02:14:00+00:00,6861.0,6862.0,6861.0,6862.0,76,ES
2026-02-13 02:15:00+00:00,6859.25,6861.25,6858.5,6861.0,298,ES
2026-02-13 02:16:00+00:00,6858.25,6858.75,6857.5,6858.75,199,ES
2026-02-13 02:17:00+00:00,6858.5,6859.5,6858.0,6858.25,117,ES
2026-02-13 02:18:00+00:00,6858.75,6859.5,6858.0,6858.5,94,ES
2026-02-13 02:19:00+00:00,6858.0,6859.0,6857.5,6858.5,171,ES
2026-02-13 02:20:00+00:00,6857.25,6858.25,6856.25,6858.25,177,ES
2026-02-13 02:21:00+00:00,6857.25,6857.5,6856.5,6857.0,88,ES
2026-02-13 02:22:00+00:00,6857.0,6859.5,6857.0,6857.5,350,ES
2026-02-13 02:23:00+00:00,6857.75,6858.0,6856.75,6857.0,109,ES
2026-02-13 02:24:00+00:00,6858.0,6858.25,6857.5,6857.75,39,ES
2026-02-13 02:25:00+00:00,6857.0,6858.75,6857.0,6858.0,83,ES
2026-02-13 02:26:00+00:00,6856.75,6857.25,6855.75,6857.0,105,ES
2026-02-13 02:27:00+00:00,6858.5,6858.5,6856.25,6856.5,131,ES
2026-02-13 02:28:00+00:00,6859.0,6859.5,6858.25,6858.25,100,ES
2026-02-13 02:29:00+00:00,6859.25,6859.5,6859.0,6859.25,28,ES
2026-02-13 02:30:00+00:00,6860.5,6860.75,6859.25,6859.25,104,ES
2026-02-13 02:31:00+00:00,6861.25,6862.0,6860.25,6860.5,153,ES
2026-02-13 02:32:00+00:00,6861.75,6862.25,6861.25,6861.5,81,ES
2026-02-13 02:33:00+00:00,6860.5,6862.25,6860.5,6862.0,84,ES
2026-02-13 02:34:00+00:00,6861.0,6861.75,6860.5,6860.5,65,ES
2026-02-13 02:35:00+00:00,6860.75,6861.0,6860.5,6861.0,72,ES
2026-02-13 02:36:00+00:00,6861.25,6861.75,6861.0,6861.0,68,ES
2026-02-13 02:37:00+00:00,6861.5,6861.75,6861.0,6861.25,44,ES
2026-02-13 02:38:00+00:00,6861.25,6861.5,6861.0,6861.5,34,ES
2026-02-13 02:39:00+00:00,6861.75,6862.25,6861.5,6861.5,65,ES
2026-02-13 02:40:00+00:00,6860.25,6861.75,6860.0,6861.5,74,ES
2026-02-13 02:41:00+00:00,6860.5,6860.75,6858.75,6860.25,262,ES
2026-02-13 02:42:00+00:00,6861.0,6861.5,6860.75,6860.75,60,ES
2026-02-13 02:43:00+00:00,6859.25,6860.75,6858.0,6860.75,262,ES
2026-02-13 02:44:00+00:00,6858.25,6859.25,6856.5,6859.25,446,ES
2026-02-13 02:45:00+00:00,6858.25,6859.25,6857.0,6858.0,172,ES
2026-02-13 02:46:00+00:00,6857.25,6858.25,6856.25,6858.25,190,ES
2026-02-13 02:47:00+00:00,6857.25,6858.0,6857.0,6857.25,32,ES
2026-02-13 02:48:00+00:00,6857.75,6858.0,6857.0,6857.5,64,ES
2026-02-13 02:49:00+00:00,6858.0,6858.25,6857.5,6857.75,32,ES
2026-02-13 02:50:00+00:00,6858.5,6859.25,6857.5,6858.0,198,ES
2026-02-13 02:51:00+00:00,6857.75,6858.25,6857.75,6858.25,40,ES
2026-02-13 02:52:00+00:00,6858.0,6858.5,6857.75,6857.75,39,ES
2026-02-13 02:53:00+00:00,6857.75,6858.25,6857.75,6858.0,44,ES
2026-02-13 02:54:00+00:00,6858.0,6858.5,6857.75,6858.0,39,ES
2026-02-13 02:55:00+00:00,6857.5,6858.75,6857.5,6858.0,52,ES
2026-02-13 02:56:00+00:00,6858.75,6859.0,6857.75,6857.75,85,ES
2026-02-13 02:57:00+00:00,6858.25,6859.0,6858.25,6859.0,42,ES
2026-02-13 02:58:00+00:00,6857.5,6858.25,6857.5,6858.25,48,ES
2026-02-13 02:59:00+00:00,6857.5,6858.0,6857.0,6857.75,85,ES
2026-02-13 03:00:00+00:00,6858.75,6859.0,6857.5,6857.75,170,ES
2026-02-13 03:01:00+00:00,6858.5,6858.75,6858.0,6858.75,125,ES
2026-02-13 03:02:00+00:00,6859.75,6859.75,6858.0,6858.75,103,ES
2026-02-13 03:03:00+00:00,6860.0,6860.5,6859.75,6859.75,72,ES
2026-02-13 03:04:00+00:00,6860.0,6861.0,6860.0,6860.25,112,ES
2026-02-13 03:05:00+00:00,6859.0,6860.0,6858.75,6860.0,127,ES
2026-02-13 03:06:00+00:00,6858.5,6859.0,6858.0,6859.0,67,ES
2026-02-13 03:07:00+00:00,6858.5,6858.75,6858.5,6858.5,47,ES
2026-02-13 03:08:00+00:00,6857.75,6858.25,6857.25,6858.25,87,ES
2026-02-13 03:09:00+00:00,6857.5,6858.0,6857.25,6857.5,29,ES
2026-02-13 03:10:00+00:00,6857.5,6857.75,6857.25,6857.75,66,ES
